Date,Total Revenue,Cost of Revenue,Gross Profit,Operating Expense,Operating Income,Net Non Operating Interest Income Expense,Other Income Expense,Pretax Income,Tax Provision,Net Income Common Stockholders,Diluted NI Available to Com Stockholders,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares,Total Operating Income as Reported,Total Expenses,Net Income from Continuing & Discontinued Operation,Normalized Income,Interest Income,Interest Expense,Net Interest Income,EBIT,EBITDA,Reconciled Cost of Revenue,Reconciled Depreciation,Net Income from Continuing Operation Net Minority Interest,Normalized EBITDA,Tax Rate for Calcs,Total Assets,Total Liabilities Net Minority Interest,Total Equity Gross Minority Interest,Total Capitalization,Common Stock Equity,Capital Lease Obligations,Net Tangible Assets,Working Capital,Invested Capital,Tangible Book Value,Total Debt,Net Debt,Share Issued,Ordinary Shares Number,Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,End Cash Position,Income Tax Paid Supplemental Data,Interest Paid Supplemental Data,Capital Expenditure,Issuance of Capital Stock,Issuance of Debt,Repayment of Debt,Repurchase of Capital Stock,Free Cash Flow,Ticker,Total Unusual Items Excluding Goodwill,Total Unusual Items,Tax Effect of Unusual Items,Earnings from Equity Interest Net of Tax,Average Dilution Earnings,Treasury Shares Number,Rent Expense Supplemental,Preferred Stock Equity,Preferred Shares Number,Credit Losses Provision,Non Interest Expense,Special Income Charges,Interest Income after Provision for Loan Loss,Total Money Market Investments,Cash Flow from Discontinued Operation
2022-12-30,8589000.0,6629500.0,1959500.0,1155000.0,804500.0,-71700.0,28600.0,761400.0,158000.0,447100.0,447100.0,7.54,7.44,59300.0,60100.0,804500.0,7784500.0,447100.0,602900.0,0.0,71700.0,-71700.0,833100.0,1065900.0,6629500.0,232800.0,602900.0,1065900.0,0.0,5217900.0,4116400.0,1101500.0,2603200.0,1099000.0,111100.0,188400.0,439000.0,3156800.0,188400.0,2168900.0,1733300.0,57000.0,57000.0,508600.0,-324600.0,-363200.0,339700.0,194400.0,71200.0,-306600.0,0.0,2987500.0,-2729800.0,-505000.0,202000.0,PII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,7439200.0,5688300.0,1750900.0,1038900.0,712000.0,-44200.0,-39100.0,628700.0,132100.0,493900.0,493900.0,8.06,7.88,61300.0,62700.0,712000.0,6727200.0,493900.0,525272.0,0.0,44200.0,-44200.0,672900.0,889300.0,5688300.0,216400.0,496200.0,926100.0,0.0,5047800.0,3821500.0,1226300.0,2459600.0,1224300.0,102800.0,289100.0,328900.0,3012900.0,289100.0,1891400.0,1286300.0,60400.0,60400.0,293700.0,-303900.0,-107600.0,529100.0,124400.0,44800.0,-282800.0,0.0,2424300.0,-2073000.0,-461600.0,10900.0,PII,-36800.0,-36800.0,-7728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,7027900.0,5317700.0,1710200.0,1118700.0,591500.0,-66700.0,-383400.0,141400.0,16500.0,124800.0,124800.0,2.02,1.99,61900.0,62600.0,212300.0,6436400.0,124800.0,460012.8,0.0,66700.0,-66700.0,208100.0,468800.0,5317700.0,260700.0,124800.0,848000.0,0.0,4632700.0,3487900.0,1144800.0,2438400.0,1144500.0,141700.0,60800.0,318100.0,2580500.0,60800.0,1577700.0,801300.0,61900.0,61900.0,1018600.0,-150700.0,-415400.0,657500.0,65500.0,67000.0,-213900.0,0.0,1365500.0,-1611700.0,-50300.0,804700.0,PII,-379200.0,-379200.0,-43987.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,51362000.0,28475000.0,22887000.0,16576000.0,6311000.0,161000.0,228000.0,6700000.0,1000000.0,5700000.0,5700000.0,3.76,3.73,1517600.0,1529700.0,0.0,45051000.0,5700000.0,5700000.0,0.0,0.0,161000.0,6311000.0,7155000.0,28475000.0,844000.0,5700000.0,7155000.0,0.0,38110000.0,23680000.0,14430000.0,22333000.0,14430000.0,3043000.0,13931000.0,14789000.0,23339000.0,13931000.0,11952000.0,0.0,1510897.25,1510897.25,7429000.0,894000.0,-5888000.0,9860000.0,1299000.0,381000.0,-812000.0,0.0,0.0,0.0,-4250000.0,6617000.0,NKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,51217000.0,28925000.0,22292000.0,16377000.0,5915000.0,6000.0,280000.0,6201000.0,1131000.0,5070000.0,5070000.0,3.27,3.23,1551600.0,1569800.0,0.0,45302000.0,5070000.0,5070000.0,0.0,0.0,6000.0,5915000.0,6774000.0,28925000.0,859000.0,5070000.0,6774000.0,0.0,37531000.0,23527000.0,14004000.0,22931000.0,14004000.0,3211000.0,13449000.0,15946000.0,22937000.0,13449000.0,12144000.0,1492000.0,1532000.0,1532000.0,5841000.0,564000.0,-7447000.0,7441000.0,1517000.0,347000.0,-969000.0,0.0,0.0,-500000.0,-5480000.0,4872000.0,NKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-31,46710000.0,25231000.0,21479000.0,14804000.0,6675000.0,-205000.0,181000.0,6651000.0,605000.0,6046000.0,6046000.0,3.83,3.75,1578800.0,1610800.0,0.0,40035000.0,6046000.0,6046000.0,0.0,0.0,-205000.0,6675000.0,7515000.0,25231000.0,840000.0,6046000.0,7515000.0,0.0,40321000.0,25040000.0,15281000.0,24201000.0,15281000.0,3197000.0,14711000.0,17483000.0,24711000.0,14711000.0,12627000.0,856000.0,1571000.0,1571000.0,5188000.0,-1524000.0,-4836000.0,8574000.0,1231000.0,290000.0,-758000.0,0.0,0.0,0.0,-4014000.0,4430000.0,NKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,44538000.0,24576000.0,19962000.0,13025000.0,6937000.0,-262000.0,-14000.0,6661000.0,934000.0,5727000.0,5727000.0,3.64,3.56,1573000.0,1609400.0,0.0,37601000.0,5727000.0,5727000.0,0.0,0.0,-262000.0,6937000.0,7734000.0,24576000.0,797000.0,5727000.0,7734000.0,0.0,37740000.0,24973000.0,12767000.0,22180000.0,12767000.0,3398000.0,12256000.0,16617000.0,22182000.0,12256000.0,12813000.0,0.0,1578000.0,1578000.0,6657000.0,-3800000.0,-1459000.0,9889000.0,1177000.0,293000.0,-695000.0,0.0,0.0,-197000.0,-608000.0,5962000.0,NKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134000.0,0.0,0.0,0.0,NKE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,21427000.0,11244000.0,10183000.0,9904000.0,279000.0,-83000.0,0.0,65000.0,124000.0,-75000.0,-75000.0,-0.42,-0.42,178543.6,178557.62,268000.0,21148000.0,-75000.0,-108800.0,39000.0,160000.0,-83000.0,225000.0,1437000.0,11244000.0,1212000.0,-119000.0,1449000.0,0.0,18020000.0,13095000.0,4925000.0,7010000.0,4580000.0,2584000.0,2900000.0,1766000.0,7559000.0,2900000.0,5563000.0,1548000.0,180000.0,178549.08,2630000.0,-450000.0,-1425000.0,1431000.0,0.0,0.0,-504000.0,25000.0,0.0,-500000.0,-29000.0,2126000.0,ADS.DE,-12000.0,-12000.0,-1800.0,0.0,0.0,1450.92,142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,22511000.0,11867000.0,10644000.0,9915000.0,729000.0,-115000.0,0.0,388000.0,134000.0,612000.0,612000.0,3.34,3.34,183263.63,183268.09,669000.0,21782000.0,612000.0,267300.0,23000.0,137000.0,-115000.0,525000.0,1900000.0,11867000.0,1375000.0,228000.0,1960000.0,0.0,20296000.0,14945000.0,5351000.0,7937000.0,4991000.0,2986000.0,3302000.0,2475000.0,8464000.0,3302000.0,6459000.0,2675000.0,180000.0,178537.2,-479000.0,495000.0,-2963000.0,798000.0,0.0,0.0,-695000.0,25000.0,994000.0,0.0,-2530000.0,-1174000.0,ADS.DE,-60000.0,-60000.0,-20700.0,0.0,0.0,1462.8,132000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,21234000.0,10469000.0,10765000.0,8776000.0,1989000.0,-96000.0,0.0,1852000.0,360000.0,2116000.0,2116000.0,10.9,10.9,194172.98,194178.08,1986000.0,19245000.0,2116000.0,1450806.0,12000.0,111000.0,-96000.0,1963000.0,3112000.0,10469000.0,1149000.0,1450000.0,3113000.0,0.0,22137000.0,14300000.0,7837000.0,9985000.0,7519000.0,2836000.0,5938000.0,4979000.0,10014000.0,5938000.0,5331000.0,0.0,192100.0,192100.0,3192000.0,-424000.0,-2991000.0,3828000.0,0.0,0.0,-667000.0,27000.0,0.0,-679000.0,-1032000.0,2525000.0,ADS.DE,-1000.0,-1000.0,-194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,18435000.0,9213000.0,9222000.0,8369000.0,853000.0,-212000.0,0.0,578000.0,117000.0,432000.0,432000.0,2.21,2.21,195155.92,195161.73,746000.0,17582000.0,432000.0,537184.0,25000.0,238000.0,-212000.0,816000.0,2077000.0,9213000.0,1261000.0,451000.0,2185000.0,0.0,21053000.0,14362000.0,6691000.0,8936000.0,6454000.0,2722000.0,4245000.0,3327000.0,9622000.0,4245000.0,5890000.0,0.0,200416.19,195066.06,1486000.0,-115000.0,479000.0,3994000.0,0.0,0.0,-432000.0,25000.0,1501000.0,-519000.0,-286000.0,1054000.0,ADS.DE,-108000.0,-108000.0,-21816.0,0.0,0.0,5350.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ADS.DE,0.0,0.0,0.0,0.0,0.0,4446.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-31,17457209.0,8386787.0,9070422.0,5596436.0,3473986.0,-306372.0,0.0,3167614.0,639188.0,2528426.0,2528426.0,136.6,132.36,18510.0,19103.0,3473986.0,13983223.0,2528426.0,2528426.0,12054.0,318426.0,-306372.0,3486040.0,3983617.0,8386787.0,497577.0,2528426.0,3983617.0,0.0,15985878.0,20335772.0,-4349894.0,3318655.0,-4349894.0,3261218.0,-4652539.0,-1732430.0,3318655.0,-4652539.0,10929767.0,7391495.0,18936.0,17857.0,2940788.0,-876178.0,-2060082.0,277054.0,570250.0,260866.0,-796657.0,182494.0,2356200.0,-881055.0,-3699552.0,2144131.0,AZO,0.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,16252230.0,7779580.0,8472650.0,5201921.0,3270729.0,-191638.0,0.0,3079091.0,649487.0,2429604.0,2429604.0,120.83,117.19,20107.0,20733.0,3270729.0,12981501.0,2429604.0,2429604.0,6048.0,197686.0,-191638.0,3276777.0,3719000.0,7779580.0,442223.0,2429604.0,3719000.0,0.0,15275043.0,18813956.0,-3538913.0,2583179.0,-3538913.0,3174257.0,-3841558.0,-1960409.0,2583179.0,-3841558.0,9296349.0,5857712.0,20732.0,19126.0,3211135.0,-648099.0,-3470497.0,264380.0,461232.0,178561.0,-672391.0,113934.0,1353400.0,-567182.0,-4359991.0,2538744.0,AZO,0.0,0.0,0.0,0.0,0.0,1606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-31,14629585.0,6911800.0,7717785.0,4773258.0,2944527.0,-195337.0,0.0,2749190.0,578876.0,2170314.0,2170314.0,97.6,95.19,22237.0,22799.0,2944527.0,11685058.0,2170314.0,2170314.0,5417.0,200754.0,-195337.0,2949944.0,3357627.0,6911800.0,407683.0,2170314.0,3357627.0,0.0,14516199.0,16313735.0,-1797536.0,3472284.0,-1797536.0,2959342.0,-2100181.0,-954451.0,3472284.0,-2100181.0,8229162.0,4098485.0,23007.0,21138.0,3518543.0,-601778.0,-3500417.0,1171335.0,574854.0,187948.0,-621767.0,187757.0,0.0,-309853.0,-3378321.0,2896776.0,AZO,0.0,0.0,0.0,0.0,0.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,12631967.0,5861214.0,6770753.0,4353074.0,2417679.0,-201165.0,0.0,2216514.0,483542.0,1732972.0,1732972.0,73.62,71.93,23540.0,24093.0,2417679.0,10214288.0,1732972.0,1732972.0,5689.0,206854.0,-201165.0,2423368.0,2820834.0,5861214.0,397466.0,1732972.0,2820834.0,0.0,14423872.0,15301849.0,-877977.0,4635394.0,-877977.0,2792904.0,-1180622.0,528781.0,4635394.0,-1180622.0,8306275.0,3762556.0,23697.0,23376.0,2720108.0,-497875.0,-643636.0,1750815.0,339486.0,161864.0,-457736.0,68392.0,1850000.0,-552158.0,-930903.0,2262372.0,AZO,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AZO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,43452000.0,33849000.0,9603000.0,7876000.0,1727000.0,-52000.0,-54000.0,1621000.0,381000.0,1241000.0,1241000.0,5.7,5.68,217700.0,218500.0,1574000.0,41725000.0,1241000.0,1282310.0,0.0,52000.0,-52000.0,1673000.0,2596000.0,33849000.0,923000.0,1241000.0,2650000.0,0.0,14967000.0,11914000.0,3053000.0,4205000.0,3053000.0,2830000.0,1670000.0,-12000.0,4205000.0,1670000.0,3982000.0,0.0,215395.97,215395.97,1470000.0,-781000.0,-1144000.0,1793000.0,543000.0,51000.0,-795000.0,19000.0,0.0,-19000.0,-340000.0,675000.0,BBY,-54000.0,-54000.0,-12690.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,46298000.0,36386000.0,9912000.0,7970000.0,1942000.0,-35000.0,-119000.0,1788000.0,370000.0,1419000.0,1419000.0,6.31,6.29,224800.0,225700.0,1795000.0,44356000.0,1419000.0,1513367.0,0.0,35000.0,-35000.0,1823000.0,2741000.0,36386000.0,918000.0,1419000.0,2860000.0,0.0,15803000.0,13008000.0,2795000.0,3955000.0,2795000.0,2818000.0,1412000.0,-177000.0,3955000.0,1412000.0,3978000.0,0.0,218100.0,218100.0,1824000.0,-962000.0,-1806000.0,2253000.0,283000.0,31000.0,-930000.0,16000.0,0.0,-19000.0,-1014000.0,894000.0,BBY,-119000.0,-119000.0,-24633.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-31,51761000.0,40121000.0,11640000.0,8635000.0,3005000.0,-25000.0,44000.0,3024000.0,574000.0,2454000.0,2454000.0,9.94,9.84,246800.0,249300.0,3039000.0,48756000.0,2454000.0,2418360.0,0.0,25000.0,-25000.0,3049000.0,3918000.0,40121000.0,869000.0,2454000.0,3874000.0,0.0,17504000.0,14484000.0,3020000.0,4236000.0,3020000.0,2722000.0,1361000.0,-135000.0,4236000.0,1361000.0,3938000.0,0.0,227400.0,227400.0,3252000.0,-1372000.0,-4297000.0,3205000.0,716000.0,22000.0,-737000.0,29000.0,0.0,-133000.0,-3502000.0,2515000.0,BBY,44000.0,44000.0,8360.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-29,47262000.0,36689000.0,10573000.0,7928000.0,2645000.0,-52000.0,-216000.0,2377000.0,579000.0,1798000.0,1798000.0,6.93,6.84,259600.0,263000.0,2391000.0,44617000.0,1798000.0,1961385.78,0.0,52000.0,-52000.0,2429000.0,3268000.0,36689000.0,839000.0,1798000.0,3484000.0,0.0,19067000.0,14480000.0,4587000.0,5725000.0,4587000.0,2743000.0,3300000.0,2019000.0,5835000.0,3300000.0,3991000.0,0.0,257000.0,257000.0,4927000.0,-788000.0,-876000.0,5625000.0,442000.0,50000.0,-713000.0,28000.0,1892000.0,-1916000.0,-312000.0,4214000.0,BBY,-216000.0,-216000.0,-52614.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-29,5170000.0,1831000.0,3339000.0,2972000.0,367000.0,-6000.0,-644000.0,-283000.0,-54000.0,-229000.0,-229000.0,-1.96,-1.96,117014.42,117014.42,-241000.0,4803000.0,-229000.0,293450.0,0.0,0.0,-6000.0,367000.0,555000.0,1831000.0,188000.0,-229000.0,1200000.0,0.0,6689000.0,5089000.0,1600000.0,2860000.0,1599000.0,1852000.0,-901000.0,-87000.0,3322000.0,-901000.0,3575000.0,1524000.0,226271.07,116629.63,309000.0,-135000.0,-208000.0,205000.0,156000.0,96000.0,-189000.0,0.0,1737000.0,-1839000.0,-107000.0,120000.0,CPRI,-645000.0,-645000.0,-122550.0,0.0,0.0,109641.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,5619000.0,1895000.0,3724000.0,2887000.0,837000.0,-24000.0,-165000.0,648000.0,29000.0,616000.0,616000.0,4.65,4.6,132532.01,134002.48,679000.0,4782000.0,616000.0,776440.0,0.0,0.0,-24000.0,837000.0,1016000.0,1895000.0,179000.0,616000.0,1184000.0,0.0,7295000.0,5446000.0,1849000.0,3670000.0,1848000.0,1777000.0,-1173000.0,420000.0,3675000.0,-1173000.0,3604000.0,1578000.0,224166.25,117347.05,771000.0,183000.0,-776000.0,256000.0,133000.0,58000.0,-226000.0,0.0,4061000.0,-3474000.0,-1364000.0,545000.0,CPRI,-168000.0,-168000.0,-7560.0,0.0,0.0,106819.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-31,5654000.0,1910000.0,3744000.0,2726000.0,1018000.0,18000.0,-121000.0,915000.0,92000.0,822000.0,822000.0,5.49,5.39,149724.68,152497.91,903000.0,4636000.0,822000.0,932577.0,0.0,0.0,18000.0,1018000.0,1211000.0,1910000.0,193000.0,822000.0,1334000.0,0.0,7480000.0,4922000.0,2558000.0,3690000.0,2559000.0,1881000.0,-706000.0,325000.0,3719000.0,-706000.0,3041000.0,991000.0,221967.6,142806.27,704000.0,58000.0,-800000.0,172000.0,43000.0,37000.0,-131000.0,0.0,945000.0,-1132000.0,-661000.0,573000.0,CPRI,-123000.0,-123000.0,-12423.0,0.0,0.0,79161.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-31,4060000.0,1463000.0,2597000.0,2230000.0,367000.0,-43000.0,-321000.0,3000.0,66000.0,-62000.0,-62000.0,-0.41,-0.41,150453.57,150453.57,19000.0,3693000.0,-62000.0,177440.0,0.0,43000.0,-43000.0,367000.0,579000.0,1463000.0,212000.0,-62000.0,907000.0,0.0,7481000.0,5324000.0,2157000.0,3377000.0,2158000.0,2104000.0,-1332000.0,-75000.0,3500000.0,-1332000.0,3446000.0,1110000.0,219222.94,151280.01,624000.0,-124000.0,-870000.0,234000.0,45000.0,52000.0,-111000.0,0.0,2443000.0,-3311000.0,-1000.0,513000.0,CPRI,-328000.0,-328000.0,-88560.0,0.0,0.0,67942.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CPRI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-29,86153000.0,26876000.0,59277000.0,36496000.0,22781000.0,-880000.0,0.0,21627000.0,5673000.0,15174000.0,15174000.0,0.0,0.0,0.0,0.0,22560000.0,63372000.0,15174000.0,15429348.0,136000.0,973000.0,-880000.0,22600000.0,29777000.0,26876000.0,7177000.0,15174000.0,30123000.0,0.0,143694000.0,80993000.0,62701000.0,72244000.0,61017000.0,16969000.0,11084000.0,10565000.0,82924000.0,11084000.0,38876000.0,14133000.0,502048.4,499513.31,18403000.0,-8310000.0,-9397000.0,7520000.0,0.0,0.0,-7807000.0,0.0,5990000.0,-3968000.0,-1584000.0,10596000.0,MC.PA,-346000.0,-346000.0,-90652.0,0.0,0.0,2535.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,79183000.0,24988000.0,54195000.0,33181000.0,21014000.0,-375000.0,0.0,20114000.0,5362000.0,14084000.0,14084000.0,28.05,28.03,502120.69,502480.1,21001000.0,58169000.0,14084000.0,14538460.0,49000.0,382000.0,-375000.0,20496000.0,26722000.0,24988000.0,6226000.0,14084000.0,27342000.0,0.0,134646000.0,78042000.0,56604000.0,65490000.0,55111000.0,15729000.0,4614000.0,8197000.0,74849000.0,4614000.0,35467000.0,12438000.0,503257.34,501076.94,17835000.0,-5920000.0,-12686000.0,7100000.0,0.0,0.0,-5082000.0,0.0,3774000.0,-3891000.0,-1616000.0,12753000.0,MC.PA,-620000.0,-620000.0,-165540.0,0.0,0.0,2180.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-31,64215000.0,20355000.0,43860000.0,26738000.0,17122000.0,-260000.0,0.0,17209000.0,4510000.0,12036000.0,12036000.0,23.9,23.89,503627.71,503895.59,17155000.0,47093000.0,12036000.0,11803530.0,31000.0,242000.0,-260000.0,17451000.0,23281000.0,20355000.0,5830000.0,12036000.0,22966000.0,0.0,125311000.0,76402000.0,48909000.0,59284000.0,47119000.0,14598000.0,-3643000.0,6312000.0,67360000.0,-3643000.0,34839000.0,12220000.0,504757.34,503504.73,18647000.0,-15979000.0,-15156000.0,7817000.0,0.0,0.0,-3255000.0,0.0,251000.0,-6413000.0,-556000.0,15392000.0,MC.PA,315000.0,315000.0,82530.0,0.0,0.0,1252.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-31,44651000.0,15871000.0,28780000.0,20468000.0,8312000.0,-366000.0,0.0,7364000.0,2409000.0,4702000.0,4702000.0,9.33,9.32,503679.27,504210.13,7972000.0,36339000.0,4702000.0,5076861.0,38000.0,366000.0,-366000.0,7730000.0,13780000.0,15871000.0,6050000.0,4702000.0,14337000.0,0.0,108671000.0,69842000.0,38829000.0,51477000.0,37412000.0,13863000.0,4044000.0,14655000.0,62115000.0,4044000.0,38566000.0,4740000.0,504757.34,503895.88,10898000.0,-2940000.0,7403000.0,19806000.0,0.0,0.0,-2465000.0,0.0,17499000.0,-5024000.0,-12000.0,8433000.0,MC.PA,-557000.0,-557000.0,-182139.0,0.0,0.0,861.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,14.23,503218.85,503839.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MC.PA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,7171100.0,4345700.0,2825400.0,2197700.0,627700.0,18700.0,-6600.0,639800.0,-170600.0,775900.0,810400.0,17.28,15.01,44900.0,54000.0,621500.0,6543400.0,810400.0,811427.0,18700.0,0.0,18700.0,627700.0,789600.0,4345700.0,161900.0,810400.0,790900.0,0.0,6813200.0,3991200.0,2822000.0,2822000.0,2166500.0,1096000.0,1664700.0,1560600.0,2314200.0,1009200.0,1243700.0,0.0,70000.0,44200.0,546900.0,-75800.0,-259700.0,1378700.0,13000.0,15900.0,-125500.0,0.0,0.0,0.0,-139300.0,421400.0,SIG,-1300.0,-1300.0,-273.0,0.0,34500.0,25800.0,0.0,655500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,7842100.0,4790000.0,3052100.0,2214600.0,837500.0,-13500.0,-372800.0,451200.0,74500.0,342200.0,376700.0,7.34,6.64,46600.0,56700.0,604900.0,7004600.0,376700.0,565827.5,0.0,13500.0,-13500.0,464700.0,629200.0,4790000.0,164500.0,376700.0,855700.0,0.0,6620400.0,4388000.0,2232400.0,2379800.0,1578600.0,1182900.0,1073300.0,1259000.0,1726000.0,419500.0,1330300.0,0.0,70000.0,44900.0,797900.0,-545400.0,-490000.0,1166800.0,74600.0,11700.0,-138900.0,0.0,0.0,0.0,-376100.0,659000.0,SIG,-226500.0,-226500.0,-37372.5,0.0,34500.0,25100.0,0.0,653800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
