Date,Price,Ticker
2023-12-06,51.16,WMT
2023-12-07,50.95,WMT
2023-12-08,50.18,WMT
2023-12-11,49.89,WMT
2023-12-12,49.92,WMT
2023-12-13,50.03,WMT
2023-12-14,50.68,WMT
2023-12-15,50.1,WMT
2023-12-18,50.62,WMT
2023-12-19,51.12,WMT
2023-12-20,51.31,WMT
2023-12-21,50.84,WMT
2023-12-22,51.32,WMT
2023-12-26,51.71,WMT
2023-12-27,51.6,WMT
2023-12-28,52.08,WMT
2023-12-29,52.0,WMT
2024-01-02,51.91,WMT
2024-01-03,52.74,WMT
2024-01-04,52.56,WMT
2024-01-05,52.13,WMT
2024-01-08,51.73,WMT
2024-01-09,52.14,WMT
2024-01-10,52.67,WMT
2024-01-11,53.26,WMT
2024-01-12,53.27,WMT
2024-01-16,53.29,WMT
2024-01-17,53.27,WMT
2024-01-18,53.2,WMT
2024-01-19,53.95,WMT
2024-01-22,53.74,WMT
2024-01-23,53.52,WMT
2024-01-24,53.78,WMT
2024-01-25,53.28,WMT
2024-01-26,53.83,WMT
2024-01-29,54.25,WMT
2024-01-30,54.37,WMT
2024-01-31,55.39,WMT
2024-02-01,54.7,WMT
2024-02-02,55.51,WMT
2024-02-05,56.12,WMT
2024-02-06,55.72,WMT
2024-02-07,56.21,WMT
2024-02-08,55.91,WMT
2024-02-09,55.92,WMT
2024-02-12,55.87,WMT
2024-02-13,56.32,WMT
2024-02-14,55.71,WMT
2024-02-15,56.05,WMT
2024-02-16,56.22,WMT
2024-02-20,58.92,WMT
2024-02-21,57.77,WMT
2024-02-22,57.4,WMT
2024-02-23,58.13,WMT
2024-02-26,58.55,WMT
2024-02-27,59.06,WMT
2024-02-28,58.98,WMT
2024-02-29,58.88,WMT
2024-03-01,58.23,WMT
2024-03-04,57.94,WMT
2024-03-05,59.29,WMT
2024-03-06,59.54,WMT
2024-03-07,60.41,WMT
2024-03-08,59.42,WMT
2024-03-11,59.52,WMT
2024-03-12,60.36,WMT
2024-03-13,60.67,WMT
2024-03-14,60.9,WMT
2024-03-15,60.3,WMT
2024-03-18,60.31,WMT
2024-03-19,60.59,WMT
2024-03-20,60.46,WMT
2024-03-21,60.9,WMT
2024-03-22,60.93,WMT
2024-03-25,60.49,WMT
2024-03-26,60.08,WMT
2024-03-27,60.49,WMT
2024-03-28,60.28,WMT
2024-04-01,59.93,WMT
2024-04-02,59.52,WMT
2024-04-03,59.01,WMT
2024-04-04,59.17,WMT
2024-04-05,59.18,WMT
2024-04-08,59.23,WMT
2024-04-09,59.49,WMT
2024-04-10,59.25,WMT
2024-04-11,60.37,WMT
2024-04-12,59.62,WMT
2024-04-15,60.13,WMT
2024-04-16,59.65,WMT
2024-04-17,59.77,WMT
2024-04-18,59.45,WMT
2024-04-19,59.08,WMT
2024-04-22,59.19,WMT
2024-04-23,59.87,WMT
2024-04-24,58.61,WMT
2024-04-25,59.67,WMT
2024-04-26,59.73,WMT
2024-04-29,59.8,WMT
2024-04-30,59.82,WMT
2024-05-01,58.94,WMT
2024-05-02,58.57,WMT
2024-05-03,59.25,WMT
2024-05-06,59.62,WMT
2024-05-07,59.79,WMT
2024-05-08,60.25,WMT
2024-05-09,60.03,WMT
2024-05-10,60.24,WMT
2024-05-13,60.45,WMT
2024-05-14,60.35,WMT
2024-05-15,59.66,WMT
2024-05-16,64.04,WMT
2024-05-17,64.06,WMT
2024-05-20,64.24,WMT
2024-05-21,64.35,WMT
2024-05-22,64.8,WMT
2024-05-23,64.98,WMT
2024-05-24,64.94,WMT
2024-05-28,65.03,WMT
2024-05-29,64.57,WMT
2024-05-30,64.75,WMT
2024-05-31,64.49,WMT
2024-06-03,65.32,WMT
2024-06-04,65.8,WMT
2024-06-05,66.38,WMT
2024-06-06,66.87,WMT
2024-06-07,67.21,WMT
2024-06-10,67.0,WMT
2024-06-11,66.76,WMT
2024-06-12,66.66,WMT
2024-06-13,66.11,WMT
2024-06-14,66.35,WMT
2024-06-17,66.73,WMT
2024-06-18,67.44,WMT
2024-06-20,67.16,WMT
2024-06-21,68.07,WMT
2024-06-24,67.86,WMT
2024-06-25,66.98,WMT
2024-06-26,67.21,WMT
2024-06-27,68.1,WMT
2024-06-28,67.68,WMT
2024-07-01,67.7,WMT
2024-07-02,67.25,WMT
2024-07-03,67.62,WMT
2024-07-05,67.97,WMT
2024-07-08,69.7,WMT
2024-07-09,69.7,WMT
2024-07-10,69.9,WMT
2024-07-11,69.98,WMT
2024-07-12,69.7,WMT
2024-07-15,69.1,WMT
2024-07-16,69.62,WMT
2024-07-17,69.98,WMT
2024-07-18,70.48,WMT
2024-07-19,71.0,WMT
2024-07-22,70.66,WMT
2024-07-23,70.27,WMT
2024-07-24,70.32,WMT
2024-07-25,70.4,WMT
2024-07-26,70.03,WMT
2024-07-29,69.65,WMT
2024-07-30,69.35,WMT
2024-07-31,68.98,WMT
2024-08-01,68.71,WMT
2024-08-02,69.4,WMT
2024-08-05,67.91,WMT
2024-08-06,67.65,WMT
2024-08-07,67.68,WMT
2024-08-08,66.65,WMT
2024-08-09,67.66,WMT
2024-08-12,68.15,WMT
2024-08-13,68.24,WMT
2024-08-14,67.73,WMT
2024-08-15,73.91,WMT
2024-08-16,72.7,WMT
2020-09-30,326.57,COST
2020-10-01,330.0,COST
2020-10-02,328.58,COST
2020-10-05,329.14,COST
2020-10-06,335.22,COST
2020-10-07,333.9,COST
2020-10-08,337.91,COST
2020-10-09,339.02,COST
2020-10-12,343.65,COST
2020-10-13,350.53,COST
2020-10-14,354.67,COST
2020-10-15,348.71,COST
2020-10-16,352.45,COST
2020-10-19,353.87,COST
2020-10-20,349.85,COST
2020-10-21,350.66,COST
2020-10-22,349.53,COST
2020-10-23,347.92,COST
2020-10-26,339.65,COST
2020-10-27,341.59,COST
2020-10-28,340.25,COST
2020-10-29,337.1,COST
2020-10-30,335.15,COST
2020-11-02,336.16,COST
2020-11-03,342.4,COST
2020-11-04,347.12,COST
2020-11-05,354.97,COST
2020-11-06,354.41,COST
2020-11-09,360.32,COST
2020-11-10,337.7,COST
2020-11-11,343.09,COST
2020-11-12,349.83,COST
2020-11-13,349.44,COST
2020-11-16,349.8,COST
2020-11-17,359.46,COST
2020-11-18,355.35,COST
2020-11-19,356.02,COST
2020-11-20,356.33,COST
2020-11-23,355.45,COST
2020-11-24,356.09,COST
2020-11-25,358.04,COST
2020-11-27,362.37,COST
2020-11-30,363.57,COST
2020-12-01,366.19,COST
2020-12-02,367.11,COST
2020-12-03,360.0,COST
2020-12-04,357.34,COST
2020-12-07,356.45,COST
2020-12-08,356.14,COST
2020-12-09,361.79,COST
2020-12-10,356.46,COST
2020-12-11,361.68,COST
2020-12-14,358.63,COST
2020-12-15,356.66,COST
2020-12-16,353.48,COST
2020-12-17,352.63,COST
2020-12-18,353.43,COST
2020-12-21,347.7,COST
2020-12-22,346.76,COST
2020-12-23,345.19,COST
2020-12-24,344.2,COST
2020-12-28,348.09,COST
2020-12-29,354.52,COST
2020-12-30,356.38,COST
2020-12-31,357.13,COST
2021-01-04,359.46,COST
2021-01-05,360.82,COST
2021-01-06,356.02,COST
2021-01-07,353.34,COST
2021-01-08,350.59,COST
2021-01-11,351.03,COST
2021-01-12,346.66,COST
2021-01-13,347.02,COST
2021-01-14,348.57,COST
2021-01-15,343.86,COST
2021-01-19,345.1,COST
2021-01-20,337.51,COST
2021-01-21,344.09,COST
2021-01-22,345.9,COST
2021-01-25,343.67,COST
2021-01-26,343.05,COST
2021-01-27,345.7,COST
2021-01-28,339.86,COST
2021-01-29,337.86,COST
2021-02-01,334.48,COST
2021-02-02,335.01,COST
2021-02-03,339.27,COST
2021-02-04,340.39,COST
2021-02-05,340.24,COST
2021-02-08,340.26,COST
2021-02-09,343.57,COST
2021-02-10,344.49,COST
2021-02-11,339.46,COST
2021-02-12,335.89,COST
2021-02-16,336.93,COST
2021-02-17,336.96,COST
2021-02-18,336.17,COST
2021-02-19,340.37,COST
2021-02-22,336.61,COST
2021-02-23,333.8,COST
2021-02-24,326.16,COST
2021-02-25,325.26,COST
2021-02-26,320.16,COST
2021-03-01,319.88,COST
2021-03-02,318.43,COST
2021-03-03,313.16,COST
2021-03-04,308.58,COST
2021-03-05,300.91,COST
2021-03-08,304.32,COST
2021-03-09,299.41,COST
2021-03-10,306.45,COST
2021-03-11,315.3,COST
2021-03-12,313.09,COST
2021-03-15,318.34,COST
2021-03-16,314.59,COST
2021-03-17,311.09,COST
2021-03-18,311.55,COST
2021-03-19,308.81,COST
2021-03-22,313.43,COST
2021-03-23,318.62,COST
2021-03-24,326.57,COST
2021-03-25,322.36,COST
2021-03-26,330.37,COST
2021-03-29,335.37,COST
2021-03-30,337.41,COST
2021-03-31,334.62,COST
2021-04-01,336.41,COST
2021-04-05,341.15,COST
2021-04-06,343.34,COST
2021-04-07,344.36,COST
2021-04-08,346.2,COST
2021-04-09,344.4,COST
2021-04-12,346.24,COST
2021-04-13,348.63,COST
2021-04-14,348.16,COST
2021-04-15,348.19,COST
2021-04-16,352.79,COST
2021-04-19,354.03,COST
2021-04-20,352.12,COST
2021-04-21,354.61,COST
2021-04-22,357.22,COST
2021-04-23,354.28,COST
2021-04-26,356.8,COST
2021-04-27,351.33,COST
2021-04-28,352.65,COST
2021-04-29,352.44,COST
2021-04-30,356.61,COST
2021-05-03,357.5,COST
2021-05-04,362.47,COST
2021-05-05,359.9,COST
2021-05-06,356.88,COST
2021-05-07,366.1,COST
2021-05-10,368.64,COST
2021-05-11,362.73,COST
2021-05-12,359.57,COST
2021-05-13,356.79,COST
2021-05-14,365.44,COST
2021-05-17,368.21,COST
2021-05-18,369.56,COST
2021-05-19,360.67,COST
2021-05-20,362.61,COST
2021-05-21,368.22,COST
2021-05-24,367.54,COST
2021-05-25,366.86,COST
2021-05-26,369.0,COST
2021-05-27,368.3,COST
2021-05-28,367.36,COST
2021-06-01,363.33,COST
2021-06-02,361.85,COST
2021-06-03,363.05,COST
2021-06-04,367.4,COST
2021-06-07,368.63,COST
2021-06-08,363.79,COST
2021-06-09,363.6,COST
2021-06-10,363.65,COST
2021-06-11,367.09,COST
2021-06-14,364.15,COST
2021-06-15,366.99,COST
2021-06-16,367.6,COST
2021-06-17,363.76,COST
2021-06-18,367.94,COST
2021-06-21,365.55,COST
2021-06-22,370.11,COST
2021-06-23,375.83,COST
2021-06-24,376.23,COST
2021-06-25,375.8,COST
2021-06-28,377.74,COST
2021-06-29,378.98,COST
2021-06-30,380.58,COST
2021-07-01,378.98,COST
2021-07-02,378.9,COST
2021-07-06,382.37,COST
2021-07-07,381.76,COST
2021-07-08,385.87,COST
2021-07-09,390.7,COST
2021-07-12,395.95,COST
2021-07-13,387.02,COST
2021-07-14,390.73,COST
2021-07-15,392.52,COST
2021-07-16,394.11,COST
2021-07-19,392.14,COST
2021-07-20,395.91,COST
2021-07-21,398.88,COST
2021-07-22,397.82,COST
2021-07-23,400.01,COST
2021-07-26,404.9,COST
2021-07-27,405.47,COST
2021-07-28,404.77,COST
2021-07-29,404.01,COST
2021-07-30,408.13,COST
2021-08-02,412.57,COST
2021-08-03,411.9,COST
2021-08-04,417.73,COST
2021-08-05,419.41,COST
2021-08-06,424.18,COST
2021-08-09,422.18,COST
2021-08-10,422.19,COST
2021-08-11,426.83,COST
2021-08-12,424.44,COST
2021-08-13,427.1,COST
2021-08-16,429.14,COST
2021-08-17,433.88,COST
2021-08-18,432.06,COST
2021-08-19,424.39,COST
2021-08-20,436.4,COST
2021-08-23,438.11,COST
2021-08-24,436.17,COST
2021-08-25,431.94,COST
2021-08-26,432.32,COST
2021-08-27,430.48,COST
2021-08-30,432.14,COST
2021-08-31,437.02,COST
2021-09-01,436.39,COST
2021-09-02,440.17,COST
2021-09-03,439.76,COST
2021-09-07,443.12,COST
2021-09-08,439.87,COST
2021-09-09,447.76,COST
2021-09-10,447.59,COST
2021-09-13,447.49,COST
2021-09-14,441.63,COST
2021-09-15,439.04,COST
2021-09-16,441.48,COST
2021-09-17,442.28,COST
2021-09-20,437.49,COST
2021-09-21,432.23,COST
2021-09-22,435.65,COST
2021-09-23,433.35,COST
2021-09-24,436.87,COST
2021-09-27,446.04,COST
2021-09-28,437.98,COST
2021-09-29,431.02,COST
2021-09-30,434.61,COST
2021-10-01,430.88,COST
2021-10-04,429.55,COST
2021-10-05,421.16,COST
2021-10-06,425.33,COST
2021-10-07,437.34,COST
2021-10-08,436.35,COST
2021-10-11,431.18,COST
2021-10-12,431.29,COST
2021-10-13,429.74,COST
2021-10-14,428.37,COST
2021-10-15,434.87,COST
2021-10-18,430.77,COST
2021-10-19,443.6,COST
2021-10-20,448.89,COST
2021-10-21,450.08,COST
2021-10-22,458.92,COST
2021-10-25,461.79,COST
2021-10-26,461.93,COST
2021-10-27,463.57,COST
2021-10-28,467.31,COST
2021-10-29,467.14,COST
2021-11-01,474.21,COST
2021-11-02,474.77,COST
2021-11-03,481.11,COST
2021-11-04,486.55,COST
2021-11-05,494.0,COST
2021-11-08,492.69,COST
2021-11-09,484.74,COST
2021-11-10,487.75,COST
2021-11-11,485.77,COST
2021-11-12,493.5,COST
2021-11-15,497.57,COST
2021-11-16,498.86,COST
2021-11-17,506.21,COST
2021-11-18,506.85,COST
2021-11-19,512.53,COST
2021-11-22,511.8,COST
2021-11-23,516.25,COST
2021-11-24,523.52,COST
2021-11-26,527.37,COST
2021-11-29,524.09,COST
2021-11-30,528.76,COST
2021-12-01,521.18,COST
2021-12-02,497.58,COST
2021-12-03,508.6,COST
2021-12-06,510.77,COST
2021-12-07,516.53,COST
2021-12-08,524.17,COST
2021-12-09,507.46,COST
2021-12-10,513.13,COST
2021-12-13,528.23,COST
2021-12-14,534.0,COST
2021-12-15,524.17,COST
2021-12-16,542.0,COST
2021-12-17,527.15,COST
2021-12-20,520.25,COST
2021-12-21,528.28,COST
2021-12-22,523.37,COST
2021-12-23,529.47,COST
2021-12-27,529.28,COST
2021-12-28,540.69,COST
2021-12-29,543.54,COST
2021-12-30,546.55,COST
2021-12-31,540.67,COST
2022-01-03,542.23,COST
2022-01-04,541.46,COST
2022-01-05,540.94,COST
2022-01-06,524.16,COST
2022-01-07,525.45,COST
2022-01-10,507.93,COST
2022-01-11,497.86,COST
2022-01-12,500.96,COST
2022-01-13,506.35,COST
2022-01-14,490.92,COST
2022-01-18,474.51,COST
2022-01-19,470.12,COST
2022-01-20,470.95,COST
2022-01-21,462.47,COST
2022-01-24,456.36,COST
2022-01-25,460.53,COST
2022-01-26,463.73,COST
2022-01-27,467.27,COST
2022-01-28,464.22,COST
2022-01-31,472.14,COST
2022-02-01,484.62,COST
2022-02-02,490.48,COST
2022-02-03,495.81,COST
2022-02-04,497.95,COST
2022-02-07,501.02,COST
2022-02-08,495.82,COST
2022-02-09,507.46,COST
2022-02-10,500.61,COST
2022-02-11,498.23,COST
2022-02-14,489.19,COST
2022-02-15,493.37,COST
2022-02-16,491.59,COST
2022-02-17,489.81,COST
2022-02-18,494.86,COST
2022-02-22,490.16,COST
2022-02-23,483.37,COST
2022-02-24,464.47,COST
2022-02-25,488.8,COST
2022-02-28,494.29,COST
2022-03-01,499.25,COST
2022-03-02,503.62,COST
2022-03-03,513.7,COST
2022-03-04,499.29,COST
2022-03-07,503.09,COST
2022-03-08,505.75,COST
2022-03-09,507.09,COST
2022-03-10,502.76,COST
2022-03-11,515.74,COST
2022-03-14,507.24,COST
2022-03-15,509.38,COST
2022-03-16,523.35,COST
2022-03-17,522.21,COST
2022-03-18,531.45,COST
2022-03-21,538.35,COST
2022-03-22,535.29,COST
2022-03-23,535.28,COST
2022-03-24,533.9,COST
2022-03-25,538.04,COST
2022-03-28,535.08,COST
2022-03-29,545.9,COST
2022-03-30,548.74,COST
2022-03-31,556.19,COST
2022-04-01,554.92,COST
2022-04-04,551.61,COST
2022-04-05,550.32,COST
2022-04-06,551.7,COST
2022-04-07,569.25,COST
2022-04-08,582.79,COST
2022-04-11,575.5,COST
2022-04-12,563.87,COST
2022-04-13,559.81,COST
2022-04-14,568.76,COST
2022-04-18,562.61,COST
2022-04-19,560.66,COST
2022-04-20,575.84,COST
2022-04-21,583.66,COST
2022-04-22,567.38,COST
2022-04-25,548.12,COST
2022-04-26,543.26,COST
2022-04-27,534.55,COST
2022-04-28,534.73,COST
2022-04-29,539.99,COST
2022-05-02,512.36,COST
2022-05-03,510.21,COST
2022-05-04,511.75,COST
2022-05-05,521.35,COST
2022-05-06,495.19,COST
2022-05-09,477.58,COST
2022-05-10,490.67,COST
2022-05-11,485.1,COST
2022-05-12,468.61,COST
2022-05-13,474.7,COST
2022-05-16,477.61,COST
2022-05-17,470.9,COST
2022-05-18,442.82,COST
2022-05-19,414.3,COST
2022-05-20,412.79,COST
2022-05-23,404.32,COST
2022-05-24,408.94,COST
2022-05-25,420.04,COST
2022-05-26,432.33,COST
2022-05-27,439.74,COST
2022-05-31,453.18,COST
2022-06-01,451.85,COST
2022-06-02,443.69,COST
2022-06-03,466.92,COST
2022-06-06,462.56,COST
2022-06-07,442.74,COST
2022-06-08,454.16,COST
2022-06-09,449.89,COST
2022-06-10,447.64,COST
2022-06-13,433.2,COST
2022-06-14,435.36,COST
2022-06-15,441.38,COST
2022-06-16,433.5,COST
2022-06-17,434.21,COST
2022-06-21,433.73,COST
2022-06-22,442.24,COST
2022-06-23,448.96,COST
2022-06-24,462.08,COST
2022-06-27,467.67,COST
2022-06-28,465.45,COST
2022-06-29,453.37,COST
2022-06-30,450.81,COST
2022-07-01,463.21,COST
2022-07-05,467.43,COST
2022-07-06,470.03,COST
2022-07-07,473.69,COST
2022-07-08,478.75,COST
2022-07-11,482.41,COST
2022-07-12,478.45,COST
2022-07-13,466.24,COST
2022-07-14,477.57,COST
2022-07-15,497.62,COST
2022-07-18,502.37,COST
2022-07-19,502.9,COST
2022-07-20,501.8,COST
2022-07-21,504.47,COST
2022-07-22,510.89,COST
2022-07-25,511.58,COST
2022-07-26,495.77,COST
2022-07-27,493.94,COST
2022-07-28,501.72,COST
2022-07-29,513.02,COST
2022-08-01,522.1,COST
2022-08-02,524.62,COST
2022-08-03,525.56,COST
2022-08-04,527.48,COST
2022-08-05,518.07,COST
2022-08-08,524.44,COST
2022-08-09,524.24,COST
2022-08-10,525.05,COST
2022-08-11,523.86,COST
2022-08-12,517.05,COST
2022-08-15,517.26,COST
2022-08-16,531.44,COST
2022-08-17,530.38,COST
2022-08-18,539.11,COST
2022-08-19,538.72,COST
2022-08-22,533.27,COST
2022-08-23,526.27,COST
2022-08-24,523.39,COST
2022-08-25,526.27,COST
2022-08-26,530.38,COST
2022-08-29,508.23,COST
2022-08-30,515.22,COST
2022-08-31,506.79,COST
2022-09-01,501.18,COST
2022-09-02,513.7,COST
2022-09-06,501.6,COST
2022-09-07,501.45,COST
2022-09-08,505.62,COST
2022-09-09,513.14,COST
2022-09-12,518.55,COST
2022-09-13,511.85,COST
2022-09-14,495.53,COST
2022-09-15,490.26,COST
2022-09-16,481.75,COST
2022-09-19,484.24,COST
2022-09-20,485.05,COST
2022-09-21,484.57,COST
2022-09-22,476.38,COST
2022-09-23,461.85,COST
2022-09-26,449.25,COST
2022-09-27,468.17,COST
2022-09-28,464.35,COST
2022-09-29,468.28,COST
2022-09-30,463.51,COST
2022-10-03,457.57,COST
2022-10-04,466.57,COST
2022-10-05,464.13,COST
2022-10-06,466.2,COST
2022-10-07,461.2,COST
2022-10-10,452.93,COST
2022-10-11,448.41,COST
2022-10-12,457.4,COST
2022-10-13,441.84,COST
2022-10-14,455.19,COST
2022-10-17,445.18,COST
2022-10-18,456.32,COST
2022-10-19,451.12,COST
2022-10-20,454.2,COST
2022-10-21,447.17,COST
2022-10-24,464.43,COST
2022-10-25,475.72,COST
2022-10-26,480.23,COST
2022-10-27,482.85,COST
2022-10-28,480.42,COST
2022-10-31,492.34,COST
2022-11-01,486.61,COST
2022-11-02,480.91,COST
2022-11-03,464.56,COST
2022-11-04,473.76,COST
2022-11-07,460.86,COST
2022-11-08,474.08,COST
2022-11-09,475.21,COST
2022-11-10,487.81,COST
2022-11-11,495.72,COST
2022-11-14,498.27,COST
2022-11-15,502.35,COST
2022-11-16,503.62,COST
2022-11-17,501.39,COST
2022-11-18,508.99,COST
2022-11-21,507.9,COST
2022-11-22,511.98,COST
2022-11-23,515.88,COST
2022-11-25,516.03,COST
2022-11-28,512.87,COST
2022-11-29,513.02,COST
2022-11-30,509.51,COST
2022-12-01,501.52,COST
2022-12-02,481.6,COST
2022-12-05,475.79,COST
2022-12-06,474.01,COST
2022-12-07,462.83,COST
2022-12-08,466.51,COST
2022-12-09,458.98,COST
2022-12-12,466.35,COST
2022-12-13,480.17,COST
2022-12-14,472.27,COST
2022-12-15,459.21,COST
2022-12-16,445.61,COST
2022-12-19,445.28,COST
2022-12-20,441.07,COST
2022-12-21,443.79,COST
2022-12-22,443.09,COST
2022-12-23,441.99,COST
2022-12-27,448.64,COST
2022-12-28,442.01,COST
2022-12-29,440.17,COST
2022-12-30,439.22,COST
2023-01-03,442.46,COST
2023-01-04,441.67,COST
2023-01-05,439.11,COST
2023-01-06,447.36,COST
2023-01-09,466.54,COST
2023-01-10,460.95,COST
2023-01-11,464.03,COST
2023-01-12,468.53,COST
2023-01-13,464.57,COST
2023-01-17,468.67,COST
2023-01-18,468.36,COST
2023-01-19,460.08,COST
2023-01-20,457.84,COST
2023-01-23,463.66,COST
2023-01-24,475.35,COST
2023-01-25,472.75,COST
2023-01-26,476.46,COST
2023-01-27,482.8,COST
2023-01-30,483.39,COST
2023-01-31,486.15,COST
2023-02-01,491.06,COST
2023-02-02,507.38,COST
2023-02-03,502.39,COST
2023-02-06,497.85,COST
2023-02-07,495.48,COST
2023-02-08,494.8,COST
2023-02-09,488.99,COST
2023-02-10,482.43,COST
2023-02-13,485.56,COST
2023-02-14,488.72,COST
2023-02-15,486.51,COST
2023-02-16,487.37,COST
2023-02-17,488.01,COST
2023-02-21,484.67,COST
2023-02-22,487.67,COST
2023-02-23,482.71,COST
2023-02-24,472.82,COST
2023-02-27,476.66,COST
2023-02-28,469.94,COST
2023-03-01,465.58,COST
2023-03-02,461.96,COST
2023-03-03,459.51,COST
2023-03-06,461.15,COST
2023-03-07,470.42,COST
2023-03-08,467.42,COST
2023-03-09,471.76,COST
2023-03-10,463.53,COST
2023-03-13,451.74,COST
2023-03-14,460.1,COST
2023-03-15,465.98,COST
2023-03-16,469.29,COST
2023-03-17,473.3,COST
2023-03-20,472.26,COST
2023-03-21,477.1,COST
2023-03-22,473.67,COST
2023-03-23,474.86,COST
2023-03-24,471.23,COST
2023-03-27,481.24,COST
2023-03-28,476.72,COST
2023-03-29,473.42,COST
2023-03-30,477.1,COST
2023-03-31,479.03,COST
2023-04-03,480.49,COST
2023-04-04,480.49,COST
2023-04-05,482.91,COST
2023-04-06,466.45,COST
2023-04-10,468.29,COST
2023-04-11,477.9,COST
2023-04-12,483.87,COST
2023-04-13,477.57,COST
2023-04-14,480.19,COST
2023-04-17,476.88,COST
2023-04-18,480.1,COST
2023-04-19,481.1,COST
2023-04-20,479.76,COST
2023-04-21,492.94,COST
2023-04-24,489.78,COST
2023-04-25,494.64,COST
2023-04-26,484.28,COST
2023-04-27,478.87,COST
2023-04-28,485.38,COST
2023-05-01,483.05,COST
2023-05-02,479.03,COST
2023-05-03,480.58,COST
2023-05-04,474.16,COST
2023-05-05,478.29,COST
2023-05-08,482.33,COST
2023-05-09,481.93,COST
2023-05-10,486.77,COST
2023-05-11,484.41,COST
2023-05-12,487.96,COST
2023-05-15,488.77,COST
2023-05-16,484.88,COST
2023-05-17,482.94,COST
2023-05-18,480.03,COST
2023-05-19,484.29,COST
2023-05-22,481.97,COST
2023-05-23,472.44,COST
2023-05-24,472.52,COST
2023-05-25,465.69,COST
2023-05-26,470.97,COST
2023-05-30,494.38,COST
2023-05-31,493.47,COST
2023-06-01,493.93,COST
2023-06-02,494.89,COST
2023-06-05,497.09,COST
2023-06-06,502.58,COST
2023-06-07,498.95,COST
2023-06-08,497.0,COST
2023-06-09,502.52,COST
2023-06-12,501.64,COST
2023-06-13,506.24,COST
2023-06-14,509.13,COST
2023-06-15,513.01,COST
2023-06-16,514.07,COST
2023-06-20,506.17,COST
2023-06-21,502.25,COST
2023-06-22,504.95,COST
2023-06-23,507.31,COST
2023-06-26,508.54,COST
2023-06-27,506.85,COST
2023-06-28,512.99,COST
2023-06-29,514.54,COST
2023-06-30,518.02,COST
2023-07-03,521.01,COST
2023-07-05,524.86,COST
2023-07-06,522.59,COST
2023-07-07,517.75,COST
2023-07-10,509.18,COST
2023-07-11,511.55,COST
2023-07-12,515.91,COST
2023-07-13,521.54,COST
2023-07-14,522.42,COST
2023-07-17,529.67,COST
2023-07-18,535.96,COST
2023-07-19,537.71,COST
2023-07-20,537.07,COST
2023-07-21,542.26,COST
2023-07-24,541.13,COST
2023-07-25,549.63,COST
2023-07-26,548.41,COST
2023-07-27,550.55,COST
2023-07-28,547.51,COST
2023-07-31,545.98,COST
2023-08-01,543.68,COST
2023-08-02,535.56,COST
2023-08-03,536.79,COST
2023-08-04,544.11,COST
2023-08-07,538.21,COST
2023-08-08,541.13,COST
2023-08-09,541.11,COST
2023-08-10,546.17,COST
2023-08-11,543.41,COST
2023-08-14,547.69,COST
2023-08-15,544.09,COST
2023-08-16,544.72,COST
2023-08-17,542.55,COST
2023-08-18,530.38,COST
2023-08-21,527.42,COST
2023-08-22,525.57,COST
2023-08-23,522.66,COST
2023-08-24,523.97,COST
2023-08-25,517.77,COST
2023-08-28,520.78,COST
2023-08-29,519.16,COST
2023-08-30,527.31,COST
2023-08-31,524.66,COST
2023-09-01,537.36,COST
2023-09-05,530.23,COST
2023-09-06,526.33,COST
2023-09-07,533.07,COST
2023-09-08,533.47,COST
2023-09-11,537.11,COST
2023-09-12,543.39,COST
2023-09-13,542.44,COST
2023-09-14,548.77,COST
2023-09-15,549.27,COST
2023-09-18,542.33,COST
2023-09-19,545.69,COST
2023-09-20,548.32,COST
2023-09-21,548.05,COST
2023-09-22,539.39,COST
2023-09-25,543.6,COST
2023-09-26,543.27,COST
2023-09-27,531.83,COST
2023-09-28,548.05,COST
2023-09-29,553.81,COST
2023-10-02,551.78,COST
2023-10-03,554.88,COST
2023-10-04,553.31,COST
2023-10-05,555.92,COST
